Time	yH	yL	xP	xS	SZA	Ghc	t2m	sp	hcc	lcc	mcc	asn	rsn	sd	tcsw	fal	tco3	tcwv	W	rh
159	2024-04-04 04:00:00	811.55	849.73	611.8	721.2	41.98	830.53	9.25	999.77	0	0	0	0.88	0.1	0	0	0.159264	423.24	4.16	4.37	28.55
160	2024-04-04 04:15:00	813.78	854.93	601.56	712.4	42.22	825.9	9.71	999.6	0	0	0.04	0.88	0.1	0	0	0.159264	423.37	4.16	4.41	27.36
161	2024-04-04 04:30:00	801.68	844.07	597.65	693.65	42.7	817.69	10.17	999.43	0	0	0.09	0.88	0.1	0	0	0.159264	423.51	4.16	4.46	26.16
162	2024-04-04 04:45:00	796.29	831.27	584.04	683.5	43.41	805.93	10.63	999.27	0	0	0.13	0.88	0.1	0	0	0.159264	423.64	4.16	4.51	24.96
163	2024-04-04 05:00:00	779.28	822.27	569.56	638.7	44.34	790.66	11.09	999.1	0	0	0.18	0.88	0.1	0	0	0.159264	423.78	4.16	4.56	23.76
164	2024-04-04 05:15:00	758.01	794.73	549.44	663.5	45.48	771.95	11.17	998.88	0	0	0.31	0.88	0.1	0	0	0.159264	423.67	4.19	4.68	23.57
165	2024-04-04 05:30:00	735.77	770.87	529.26	629.9	46.81	749.89	11.25	998.65	0	0	0.45	0.88	0.1	0	0.01	0.159264	423.55	4.22	4.8	23.38
166	2024-04-04 05:45:00	712.73	748.13	508.4	604.25	48.3	724.59	11.33	998.43	0	0	0.58	0.88	0.1	0	0.01	0.159264	423.44	4.25	4.92	23.19
167	2024-04-04 06:00:00	684.57	717.2	488.98	581.2	49.96	696.15	11.41	998.21	0	0	0.72	0.88	0.1	0	0.01	0.159264	423.33	4.28	5.04	23
168	2024-04-04 06:15:00	628.89	666	470.87	540.7	51.75	664.97	11.42	997.92	0	0	0.77	0.88	0.1	0	0.01	0.159264	423.15	4.26	5.06	22.82
169	2024-04-04 06:30:00	603.61	640.33	447.83	509.35	53.66	631.19	11.44	997.64	0	0	0.83	0.88	0.1	0	0.01	0.159264	422.98	4.24	5.07	22.63
170	2024-04-04 06:45:00	592.77	616.67	420.67	511.3	55.69	594.77	11.45	997.36	0	0	0.89	0.88	0.1	0	0.02	0.159264	422.8	4.22	5.08	22.44
171	2024-04-04 07:00:00	551.22	570.13	392.34	471.8	57.8	555.88	11.47	997.07	0	0	0.94	0.88	0.1	0	0.02	0.159264	422.63	4.19	5.1	22.26
172	2024-04-04 07:15:00	511.1	523.6	359.54	435.25	60	514.76	11.39	996.94	0	0	0.95	0.88	0.1	0	0.02	0.159264	422.69	4.18	4.98	22.32
173	2024-04-04 07:30:00	469.61	479.53	323.67	396.75	62.27	471.64	11.31	996.81	0	0	0.97	0.88	0.1	0	0.02	0.159264	422.76	4.16	4.86	22.38
174	2024-04-04 07:45:00	424.07	427.73	288.43	355.3	64.59	426.79	11.23	996.67	0	0	0.98	0.88	0.1	0	0.02	0.159264	422.82	4.15	4.75	22.44
175	2024-04-04 08:00:00	378.76	378.93	246.53	334.55	66.97	380.52	11.16	996.54	0	0	1	0.88	0.1	0	0.02	0.159264	422.88	4.13	4.63	22.49
176	2024-04-04 08:15:00	331.23	326.73	206.15	297.75	69.39	333.2	11.11	996.44	0	0	0.96	0.88	0.1	0	0.02	0.159264	422.81	4.13	4.12	23.17
177	2024-04-04 08:30:00	284.42	275.47	168.13	263.45	71.84	285.24	11.06	996.35	0	0	0.92	0.88	0.1	0	0.01	0.159264	422.74	4.12	3.6	23.84
178	2024-04-04 08:45:00	235.31	223	136.65	222.75	74.32	237.15	11.01	996.26	0	0	0.88	0.88	0.1	0	0.01	0.159264	422.67	4.11	3.09	24.52
179	2024-04-04 09:00:00	186.29	172.53	122.29	186.5	76.81	189.56	10.97	996.16	0	0	0.84	0.88	0.1	0	0	0.159264	422.6	4.11	2.58	25.19
180	2024-04-04 09:15:00	134.34	117.33	93.88	145.5	79.32	143.52	9.14	995.38	0.03	0	0.73	0.88	0.1	0	0	0.160579	423.57	4.83	2.5	31.35
181	2024-04-04 09:30:00	96.96	81	66.73	107.7	81.84	100.04	7.31	994.61	0.06	0	0.62	0.88	0.1	0	0	0.161894	424.54	5.55	2.42	37.5
182	2024-04-04 09:45:00	65.09	44.4	43.07	72.05	84.02	65.27	5.48	993.83	0.09	0	0.51	0.88	0.1	0	0.01	0.163209	425.51	6.27	2.34	43.65
183	2024-04-04 22:00:00	38	32.33	24.81	24.35	83.99	58.46	3.65	993.05	0.13	0	0.4	0.88	0.1	0	0.01	0.164524	426.48	6.99	2.27	49.8
184	2024-04-04 22:15:00	41.74	38.53	47.3	52.7	81.63	93.97	3.68	993.07	0.09	0	0.31	0.88	0.1	0	0.01	0.164516	425.55	7	2.36	50.05
185	2024-04-04 22:30:00	90.79	75.87	71.02	124.15	79.11	136.79	3.72	993.09	0.06	0	0.22	0.88	0.1	0	0	0.164509	424.62	7.02	2.45	50.29
186	2024-04-04 22:45:00	176.75	165.33	99.12	162.75	76.6	183.14	3.76	993.11	0.03	0	0.12	0.88	0.1	0	0	0.164501	423.68	7.03	2.54	50.53
187	2024-04-04 23:00:00	235.65	233.73	127.59	197.7	74.09	231.37	3.79	993.12	0	0	0.03	0.88	0.1	0	0	0.164493	422.75	7.05	2.63	50.78
188	2024-04-04 23:15:00	284.33	287	161.19	245.05	71.61	280.42	3.95	992.87	0	0	0.02	0.88	0.1	0	0	0.164402	420.84	7.06	2.7	50.1
189	2024-04-04 23:30:00	326.16	336.4	174.2	281.85	69.15	329.52	4.11	992.62	0	0	0.01	0.88	0.1	0	0	0.16431	418.93	7.07	2.77	49.42
190	2024-04-04 23:45:00	369.59	381.27	214.21	330.6	66.73	378.09	4.27	992.37	0	0	0.01	0.88	0.1	0	0	0.164219	417.01	7.08	2.84	48.74
191	2024-04-05 00:00:00	417.37	434.07	254.65	372.05	64.34	425.66	4.43	992.12	0	0	0	0.88	0.1	0	0	0.164127	415.1	7.1	2.92	48.06
192	2024-04-05 00:15:00	464.5	486.6	299.12	416.9	62.01	470.41	4.54	991.92	0	0	0	0.88	0.1	0	0	0.163894	414.46	7.07	3.15	47.59
193	2024-04-05 00:30:00	501.3	530.07	343.56	462.35	59.73	511.99	4.65	991.71	0	0	0	0.88	0.1	0	0	0.163662	413.82	7.04	3.38	47.13
194	2024-04-05 00:45:00	538.08	563.93	389.48	506.2	57.53	551.59	4.75	991.51	0	0	0	0.88	0.1	0	0	0.163429	413.18	7.01	3.62	46.66
195	2024-04-05 01:00:00	576.2	607.8	435.19	537.6	55.4	588.97	4.86	991.3	0	0	0	0.88	0.1	0	0	0.163196	412.54	6.98	3.85	46.2
196	2024-04-05 01:15:00	608.91	642.6	469.14	566.15	53.37	623.92	6.34	991.09	0	0	0	0.88	0.1	0	0	0.162605	412.48	6.96	4.18	43.09
197	2024-04-05 01:30:00	639.86	674.4	487.3	600.05	51.44	656.26	7.83	990.88	0	0	0	0.88	0.1	0	0	0.162014	412.42	6.94	4.52	39.99
198	2024-04-05 01:45:00	667.79	704.27	520.33	628.9	49.64	685.82	9.31	990.67	0	0	0	0.88	0.1	0	0	0.161423	412.37	6.92	4.85	36.89
199	2024-04-05 02:00:00	694.91	731.93	550.38	644.95	47.98	712.44	10.8	990.45	0	0	0	0.88	0.1	0	0	0.160831	412.31	6.9	5.18	33.78
200	2024-04-05 02:15:00	713.91	752.07	578.32	665.3	46.47	735.98	10.89	990.08	0.05	0	0.01	0.88	0.1	0	0	0.160412	412.3	6.92	5.41	33.16
201	2024-04-05 02:30:00	736.32	773.4	601.05	682.8	45.14	756.33	10.98	989.7	0.1	0	0.01	0.88	0.1	0	0	0.159992	412.29	6.93	5.64	32.54
202	2024-04-05 02:45:00	753.44	790.33	611.42	700.2	43.99	773.38	11.07	989.33	0.15	0	0.02	0.88	0.1	0	0	0.159572	412.28	6.95	5.88	31.91
203	2024-04-05 03:00:00	764.77	799.8	615.51	708.85	43.05	787.04	11.16	988.95	0.2	0	0.03	0.88	0.1	0	0	0.159153	412.28	6.97	6.11	31.29
204	2024-04-05 03:15:00	776.23	812.27	618.06	709.1	42.33	797.28	11.26	988.68	0.2	0	0.02	0.88	0.1	0	0	0.159153	412.27	7.02	6.21	31.07
205	2024-04-05 03:30:00	780.68	817.4	618.77	712	41.84	804.04	11.36	988.41	0.21	0	0.02	0.88	0.1	0	0	0.159153	412.26	7.06	6.31	30.84
206	2024-04-05 03:45:00	781.86	818	616.51	711.2	41.6	807.26	11.46	988.14	0.21	0	0.02	0.88	0.1	0	0	0.159153	412.26	7.11	6.41	30.61
207	2024-04-05 04:00:00	784.13	821.6	616.11	702.9	41.6	806.93	11.56	987.87	0.22	0	0.02	0.88	0.1	0	0	0.159153	412.25	7.16	6.51	30.39
208	2024-04-05 04:15:00	767.74	805.4	612.09	684.2	41.85	803.04	12.24	987.54	0.32	0	0.01	0.88	0.1	0	0	0.159157	411.98	7.24	6.62	29.27
209	2024-04-05 04:30:00	759.17	796.13	601.88	657.9	42.34	795.61	12.93	987.21	0.43	0	0.01	0.88	0.1	0	0	0.15916	411.7	7.32	6.73	28.14
210	2024-04-05 04:45:00	736.8	773.6	590.92	652.2	43.06	784.68	13.61	986.88	0.53	0	0	0.88	0.1	0	0	0.159164	411.43	7.4	6.84	27.02
211	2024-04-05 05:00:00	722.45	754.87	575.32	648.05	44	770.31	14.3	986.56	0.64	0	0	0.88	0.1	0	0	0.159168	411.15	7.48	6.94	25.9
212	2024-04-05 05:15:00	702.19	733.6	558.3	621.5	45.15	752.56	14.33	986.32	0.59	0	0	0.88	0.1	0	0	0.159164	411.09	7.52	7.05	26.18
213	2024-04-05 05:30:00	673.11	704.87	537.78	602.9	46.48	731.52	14.36	986.09	0.54	0	0	0.88	0.1	0	0	0.15916	411.03	7.56	7.15	26.47
214	2024-04-05 05:45:00	644.97	673.33	517.09	581.85	47.99	707.31	14.4	985.86	0.49	0	0	0.88	0.1	0	0	0.159157	410.98	7.6	7.26	26.76
215	2024-04-05 06:00:00	621.73	646.93	493.05	558.95	49.66	680.04	14.43	985.62	0.44	0	0	0.88	0.1	0	0	0.159153	410.92	7.64	7.36	27.05
216	2024-04-05 06:15:00	595.91	618.13	472.17	539.25	51.46	649.71	14.51	985.25	0.41	0	0	0.88	0.1	0	0	0.159153	410.96	7.61	7.42	26.88
217	2024-04-05 06:30:00	566.37	589.73	445.02	511.45	53.38	616.47	14.58	984.87	0.37	0	0	0.88	0.1	0	0	0.159153	411.01	7.59	7.48	26.7
218	2024-04-05 06:45:00	499.23	527.87	426.78	467.5	55.41	580.65	14.66	984.49	0.33	0	0	0.88	0.1	0	0	0.159153	411.05	7.57	7.54	26.52
219	2024-04-05 07:00:00	449.57	482.67	386.8	321.6	57.53	542.42	14.73	984.11	0.3	0	0	0.88	0.1	0	0	0.159153	411.09	7.54	7.6	26.34
220	2024-04-05 07:15:00	455.32	459.67	354.07	404.8	59.74	502.03	14.66	983.86	0.33	0	0.02	0.88	0.1	0	0	0.159153	411.09	7.56	7.47	26.91
221	2024-04-05 07:30:00	330.41	326.2	333.99	377.4	62.01	459.7	14.58	983.6	0.37	0	0.03	0.88	0.1	0	0	0.159153	411.09	7.58	7.34	27.49
222	2024-04-05 07:45:00	382.95	378.87	276.79	302.1	64.34	415.72	14.5	983.35	0.4	0	0.05	0.88	0.1	0	0	0.159153	411.09	7.59	7.21	28.06
223	2024-04-05 08:00:00	301.22	326.6	238.67	325.35	66.73	370.4	14.43	983.1	0.44	0	0.06	0.88	0.1	0	0	0.159153	411.09	7.61	7.08	28.64
224	2024-04-05 08:15:00	220.39	201.67	195.78	281.25	69.15	324.11	14.41	982.82	0.41	0	0.05	0.88	0.1	0	0	0.159157	410.99	7.63	7.01	28.46
225	2024-04-05 08:30:00	114.25	124.13	171.18	229.8	71.6	277.26	14.4	982.55	0.37	0	0.05	0.88	0.1	0	0	0.15916	410.89	7.65	6.94	28.28
226	2024-04-05 08:45:00	85.85	82.87	139.66	183.45	74.08	230.37	14.39	982.28	0.34	0	0.04	0.88	0.1	0	0	0.159164	410.78	7.68	6.88	28.1
227	2024-04-05 09:00:00	147.07	128.73	108.87	144	76.58	184.09	14.38	982.01	0.3	0	0.03	0.88	0.1	0	0	0.159168	410.68	7.7	6.81	27.92
228	2024-04-05 09:15:00	113.15	109.8	96.52	111.35	79.09	139.16	12.16	982.6	0.23	0	0.08	0.88	0.1	0	0	0.159192	421.75	7.71	5.82	39.9
229	2024-04-05 09:30:00	79.83	72.07	68.91	87.35	81.61	96.76	9.94	983.18	0.15	0	0.13	0.88	0.1	0	0	0.159217	432.81	7.72	4.83	51.89
230	2024-04-05 09:45:00	44.71	37.4	45.25	58.05	83.95	60.94	7.72	983.77	0.08	0	0.18	0.88	0.1	0	0	0.159241	443.88	7.73	3.85	63.88
231	2024-04-05 22:00:00	62.5	60.47	26.69	41.95	83.74	61.18	5.51	984.36	0	0	0.23	0.88	0.1	0	0	0.159265	454.94	7.74	2.86	75.87
232	2024-04-05 22:15:00	101.77	84.73	50.38	75.25	81.31	97.1	5.65	984.42	0	0	0.24	0.88	0.1	0	0.01	0.159216	454.35	7.77	2.67	73.81
233	2024-04-05 22:30:00	161.46	154.8	74.25	115.8	78.78	138.13	5.79	984.47	0	0	0.24	0.88	0.1	0	0.01	0.159166	453.75	7.79	2.49	71.75
234	2024-04-05 22:45:00	207.67	204	102.83	161.2	76.27	181.71	5.93	984.53	0	0	0.25	0.88	0.1	0	0.01	0.159117	453.16	7.82	2.3	69.69
235	2024-04-05 23:00:00	257.3	257.93	131.56	203.05	73.76	226.74	6.07	984.59	0	0	0.26	0.88	0.1	0	0.01	0.159067	452.57	7.85	2.12	67.63
236	2024-04-05 23:15:00	298.88	306.67	165.71	246.9	71.28	272.42	6.17	984.65	0	0	0.33	0.88	0.1	0	0.01	0.159067	452.37	8	2.09	66.87
237	2024-04-05 23:30:00	349.88	359.53	178.72	292.2	68.82	318.11	6.27	984.7	0	0.01	0.39	0.88	0.1	0	0.02	0.159067	452.18	8.16	2.07	66.12
238	2024-04-05 23:45:00	399.45	413	219.82	333.65	66.39	363.29	6.37	984.76	0	0.01	0.46	0.88	0.1	0	0.03	0.159067	451.99	8.31	2.04	65.36
239	2024-04-06 00:00:00	391.72	437.27	260.31	376.85	64	407.54	6.47	984.81	0	0.01	0.53	0.88	0.1	0	0.03	0.159067	451.79	8.46	2.02	64.6
240	2024-04-06 00:15:00	436.14	417.67	305.67	433.35	61.67	450.9	6.47	984.84	0.07	0.07	0.49	0.88	0.1	0	0.03	0.159067	452.02	8.54	2.03	63.26
241	2024-04-06 00:30:00	558.84	581.07	350.18	474.4	59.39	493.07	6.47	984.87	0.13	0.12	0.46	0.88	0.1	0	0.03	0.159067	452.25	8.63	2.05	61.92
242	2024-04-06 00:45:00	570.99	606	396.82	471.4	57.18	533.36	6.47	984.89	0.2	0.17	0.43	0.88	0.1	0	0.03	0.159067	452.48	8.71	2.06	60.58
243	2024-04-06 01:00:00	601.33	635.47	442.62	540.7	55.05	571.51	6.48	984.92	0.27	0.23	0.4	0.88	0.1	0	0.03	0.159067	452.7	8.79	2.08	59.24
244	2024-04-06 01:15:00	638.17	671.53	482.73	579.2	53.01	607.28	7.12	984.85	0.38	0.21	0.37	0.88	0.1	0	0.03	0.159067	452.23	8.7	2.55	55.47
245	2024-04-06 01:30:00	662.63	705.13	492.75	606.6	51.08	640.48	7.77	984.78	0.48	0.2	0.35	0.88	0.1	0	0.02	0.159067	451.75	8.6	3.02	51.71
246	2024-04-06 01:45:00	692.34	730.07	522.03	643.35	49.28	670.91	8.42	984.71	0.59	0.19	0.32	0.88	0.1	0	0.02	0.159067	451.27	8.51	3.5	47.95
247	2024-04-06 02:00:00	697.98	753.07	535.5	642.95	47.61	698.42	9.07	984.63	0.7	0.18	0.29	0.88	0.1	0	0.01	0.159067	450.79	8.42	3.97	44.18
248	2024-04-06 02:15:00	664.17	715.47	464.56	627.35	46.09	722.87	9.11	984.52	0.56	0.16	0.32	0.88	0.1	0	0.02	0.159067	451.34	8.15	4.46	44.02
249	2024-04-06 02:30:00	217.77	247	285.65	511.8	44.76	744.12	9.15	984.4	0.41	0.14	0.34	0.88	0.1	0	0.02	0.159067	451.9	7.89	4.95	43.87
250	2024-04-06 02:45:00	60.57	62.6	238.58	114.7	43.64	761.56	9.19	984.28	0.27	0.12	0.36	0.88	0.1	0	0.02	0.159067	452.45	7.62	5.44	43.71
251	2024-04-06 03:00:00	253.36	201.47	310.38	187.1	42.52	778.83	9.23	984.16	0.12	0.1	0.38	0.88	0.1	0	0.02	0.159067	453	7.36	5.93	43.56
252	2024-04-06 03:15:00	328.13	309.8	393.68	290.25	41.95	788.23	9.32	984.18	0.09	0.08	0.36	0.88	0.1	0	0.02	0.159067	454	7.12	6.19	41.74
253	2024-04-06 03:30:00	623.8	587.33	422.11	278.2	41.46	796.76	9.41	984.2	0.06	0.06	0.34	0.88	0.1	0	0.02	0.159067	455	6.88	6.45	39.93
254	2024-04-06 03:45:00	552.6	628.27	500.15	582.45	41.22	801.75	9.51	984.22	0.03	0.04	0.32	0.88	0.1	0	0.01	0.159067	456	6.64	6.71	38.12
255	2024-04-06 04:00:00	321.16	351.8	388.39	451.5	41.22	803.26	9.6	984.24	0.01	0.01	0.3	0.88	0.1	0	0.01	0.159067	457	6.4	6.97	36.31
256	2024-04-06 04:15:00	414.21	400.33	418.16	353.4	41.48	801.44	9.7	984.23	0	0.01	0.25	0.88	0.1	0	0.01	0.159067	456.7	6.19	7.04	34.87
257	2024-04-06 04:30:00	530.46	550.13	551.25	651.45	41.97	796.09	9.8	984.23	0	0.01	0.2	0.88	0.1	0	0.01	0.159067	456.39	5.98	7.11	33.42
258	2024-04-06 04:45:00	710.36	690.07	549.22	318.55	42.7	787.22	9.9	984.23	0	0.01	0.15	0.88	0.1	0	0	0.159067	456.09	5.77	7.18	31.98
259	2024-04-06 05:00:00	781.33	809.6	572.31	641.3	43.66	774.88	10	984.23	0	0.02	0.1	0.88	0.1	0	0	0.159067	455.78	5.56	7.25	30.53
260	2024-04-06 05:15:00	758.42	794.6	562.21	638.5	44.81	759.12	10.14	984.21	0	0.01	0.09	0.88	0.1	0	0	0.159067	454.34	5.33	7.28	29.54
261	2024-04-06 05:30:00	711.97	765.4	527.51	614.8	46.16	740.03	10.28	984.2	0	0.01	0.09	0.88	0.1	0	0	0.159067	452.89	5.09	7.3	28.54
262	2024-04-06 05:45:00	718.53	752.4	503.91	582.6	47.68	717.71	10.41	984.18	0	0	0.08	0.88	0.1	0	0	0.159067	451.44	4.85	7.32	27.54
263	2024-04-06 06:00:00	655.47	684.47	497.78	568.15	49.35	692.28	10.55	984.17	0	0	0.07	0.88	0.1	0	0	0.159067	449.99	4.61	7.35	26.54
264	2024-04-06 06:15:00	648.9	680.73	479.96	552.9	51.17	663.61	10.48	984.22	0	0	0.06	0.88	0.1	0	0	0.159067	449.45	4.49	7.42	25.75
265	2024-04-06 06:30:00	618.65	647.07	458.01	534.65	53.1	631.94	10.42	984.27	0	0	0.05	0.88	0.1	0	0	0.159067	448.91	4.36	7.49	24.95
266	2024-04-06 06:45:00	579.4	604.33	434.17	507.1	55.14	597.69	10.35	984.32	0	0	0.04	0.88	0.1	0	0	0.159067	448.37	4.23	7.56	24.15
267	2024-04-06 07:00:00	543.64	565.47	404.91	474.25	57.27	560.98	10.29	984.38	0	0	0.03	0.88	0.1	0	0	0.159067	447.83	4.1	7.64	23.35
268	2024-04-06 07:15:00	504.09	521.27	368.22	448.3	59.48	522	9.92	984.42	0	0	0.25	0.88	0.1	0	0	0.159067	448.27	4.08	7.57	23.73
269	2024-04-06 07:30:00	459.31	471.8	332.48	410.45	61.76	480.99	9.56	984.45	0	0	0.46	0.88	0.1	0	0	0.159067	448.71	4.07	7.49	24.1
270	2024-04-06 07:45:00	418.27	425.53	299.09	380.3	64.1	438.16	9.19	984.49	0	0	0.68	0.88	0.1	0	0	0.159067	449.16	4.05	7.42	24.48
271	2024-04-06 08:00:00	377.66	379	254.8	342.35	66.48	393.81	8.83	984.53	0	0	0.89	0.88	0.1	0	0	0.159067	449.6	4.04	7.35	24.86
272	2024-04-06 08:15:00	334.08	332.53	214.28	306.3	68.91	348.21	8.81	984.55	0	0	0.79	0.88	0.1	0	0	0.159067	449.93	4.09	6.79	25.23
273	2024-04-06 08:30:00	288.03	281.33	174.21	279.9	71.37	301.76	8.8	984.56	0	0	0.7	0.88	0.1	0	0	0.159067	450.26	4.14	6.22	25.59
274	2024-04-06 08:45:00	243.62	232.33	142.66	232.15	73.85	254.89	8.78	984.57	0	0	0.6	0.88	0.1	0	0	0.159067	450.59	4.19	5.66	25.96
275	2024-04-06 09:00:00	195.54	181.47	127.59	190	76.35	208.01	8.77	984.59	0	0	0.51	0.88	0.1	0	0	0.159067	450.92	4.24	5.1	26.33
276	2024-04-06 09:15:00	127.08	128.67	99.15	157.8	78.86	160.7	6.79	986.23	0	0	0.42	0.88	0.1	0	0	0.160615	449.52	4.28	4.54	32.2
277	2024-04-06 09:30:00	81.17	58	71.09	127.65	81.38	114.14	4.81	987.87	0	0	0.34	0.88	0.1	0	0	0.162162	448.11	4.32	3.97	38.07
278	2024-04-06 09:45:00	41.05	38.53	47.42	77.1	83.81	72.41	2.83	989.52	0	0	0.26	0.88	0.1	0	0	0.16371	446.71	4.36	3.41	43.94
279	2024-04-06 22:00:00	51.58	44.93	29.74	35.3	83.5	64.85	0.85	991.16	0	0	0.18	0.88	0.1	0	0	0.165258	445.3	4.4	2.85	49.82
280	2024-04-06 22:15:00	77.72	66.2	53.43	39.15	80.98	103.34	1.01	991.09	0.03	0	0.26	0.88	0.1	0	0.01	0.16525	445.09	4.64	3.23	49.26
281	2024-04-06 22:30:00	125.38	122.4	77.93	115.85	78.46	145.97	1.17	991.02	0.05	0	0.34	0.88	0.1	0	0.01	0.165242	444.89	4.87	3.62	48.7
282	2024-04-06 22:45:00	149.82	153.53	91.7	115.75	75.94	191.14	1.32	990.94	0.08	0	0.42	0.88	0.1	0	0.01	0.165235	444.68	5.1	4	48.15
283	2024-04-06 23:00:00	169.68	171.4	119.19	142.35	73.44	237.77	1.48	990.87	0.1	0	0.5	0.88	0.1	0	0.02	0.165227	444.48	5.34	4.38	47.59
284	2024-04-06 23:15:00	213.64	210.73	143.35	146.75	70.95	284.99	1.69	990.57	0.17	0	0.57	0.88	0.1	0	0.03	0.165193	444.01	5.53	4.6	46.74
285	2024-04-06 23:30:00	254.99	254.2	157.5	210.1	68.49	332.15	1.9	990.27	0.23	0	0.63	0.88	0.1	0	0.03	0.165159	443.54	5.72	4.82	45.88
286	2024-04-06 23:45:00	319.03	322.87	188.23	288.3	66.06	378.71	2.11	989.96	0.29	0	0.7	0.88	0.1	0	0.04	0.165124	443.07	5.91	5.03	45.02
287	2024-04-07 00:00:00	358.25	356.87	204.85	248.25	63.67	424.25	2.32	989.66	0.35	0.01	0.76	0.88	0.1	0	0.05	0.16509	442.6	6.1	5.25	44.16
288	2024-04-07 00:15:00	395.89	429.6	202.43	269.2	61.33	467.55	2.47	989.57	0.4	0	0.74	0.88	0.1	0	0.05	0.165242	442.41	6.24	5.49	45.03
289	2024-04-07 00:30:00	392.09	388.87	219.26	290.9	59.04	508.28	2.62	989.47	0.44	0	0.71	0.88	0.1	0	0.05	0.165395	442.23	6.38	5.73	45.9
290	2024-04-07 00:45:00	361.29	373.6	234.85	257.65	56.83	547.03	2.77	989.37	0.48	0	0.69	0.88	0.1	0	0.06	0.165548	442.04	6.52	5.98	46.76
291	2024-04-07 01:00:00	347.79	382.33	245.38	300.85	54.7	583.56	2.92	989.28	0.53	0	0.66	0.88	0.1	0	0.06	0.1657	441.85	6.67	6.22	47.63
292	2024-04-07 01:15:00	323.05	330.67	276.06	327.05	52.66	617.65	3.74	989.03	0.5	0	0.59	0.88	0.1	0	0.05	0.165181	441.72	6.6	6.42	47.95
293	2024-04-07 01:30:00	265.4	272.8	252.57	262.5	50.72	649.12	4.56	988.78	0.48	0	0.52	0.88	0.1	0	0.04	0.164663	441.58	6.54	6.62	48.27
294	2024-04-07 01:45:00	266.93	300.47	280.44	344.6	48.91	677.79	5.39	988.53	0.46	0	0.44	0.88	0.1	0	0.02	0.164144	441.45	6.48	6.82	48.6
295	2024-04-07 02:00:00	231.3	232.07	253.05	203.4	47.24	703.5	6.21	988.28	0.43	0	0.37	0.88	0.1	0	0.01	0.163625	441.31	6.42	7.02	48.92
296	2024-04-07 02:15:00	320.03	291.33	329.88	229.15	45.72	726.11	6.41	988.14	0.37	0	0.4	0.88	0.1	0	0.02	0.162835	441.53	6.28	7.2	47.98
297	2024-04-07 02:30:00	493.44	498.53	417.27	392.85	44.38	745.49	6.62	988	0.3	0	0.43	0.88	0.1	0	0.02	0.162046	441.75	6.15	7.39	47.05
298	2024-04-07 02:45:00	549.77	566.67	499.75	526.2	43.23	761.56	6.83	987.85	0.24	0	0.45	0.88	0.1	0	0.03	0.161256	441.97	6.01	7.57	46.12
299	2024-04-07 03:00:00	763.05	775	570.02	625.1	42.28	774.21	7.03	987.71	0.18	0	0.48	0.88	0.1	0	0.04	0.160466	442.19	5.87	7.75	45.18
300	2024-04-07 03:15:00	749.02	789.8	607.75	682.9	41.56	784.87	7.21	987.48	0.13	0	0.48	0.88	0.1	0	0.03	0.160428	442.38	5.66	7.77	42.96
301	2024-04-07 03:30:00	744.12	781.53	609.03	692	41.08	793.49	7.39	987.26	0.09	0	0.47	0.88	0.1	0	0.03	0.16039	442.57	5.44	7.79	40.74
302	2024-04-07 03:45:00	770.6	803.33	610.93	671.85	40.84	798.55	7.56	987.03	0.04	0	0.47	0.87	0.1	0	0.03	0.160352	442.76	5.23	7.81	38.52
303	2024-04-07 04:00:00	707.24	766.87	595.41	671.15	40.85	800.02	7.74	986.8	0	0	0.46	0.87	0.1	0	0.03	0.160314	442.96	5.01	7.83	36.3
304	2024-04-07 04:15:00	464.4	444.93	469.46	621.7	41.11	797.9	7.96	986.89	0	0	0.47	0.87	0.1	0	0.03	0.160295	443.43	4.9	7.86	34.98
305	2024-04-07 04:30:00	709.17	776.07	511.87	521.75	41.61	792.2	8.18	986.97	0	0	0.48	0.87	0.1	0	0.02	0.160276	443.91	4.79	7.89	33.65
306	2024-04-07 04:45:00	359.06	408.87	283.42	557.75	42.35	782.99	8.41	987.06	0	0	0.49	0.87	0.1	0	0.02	0.160257	444.38	4.67	7.92	32.33
307	2024-04-07 05:00:00	709.93	667.93	562.05	319.3	43.32	770.46	8.63	987.15	0	0	0.5	0.87	0.1	0	0.02	0.160238	444.86	4.56	7.95	31
308	2024-04-07 05:15:00	731.3	773.93	561.75	616	44.48	754.51	8.23	987.48	0	0	0.48	0.87	0.1	0	0.02	0.160226	446.03	4.62	7.95	32.43
309	2024-04-07 05:30:00	688.28	714.73	550.74	600.95	45.84	735.21	7.83	987.8	0	0	0.47	0.87	0.1	0	0.02	0.160215	447.21	4.68	7.96	33.86
310	2024-04-07 05:45:00	680.03	712.2	530.62	561.6	47.37	712.65	7.43	988.13	0	0	0.46	0.87	0.1	0	0.02	0.160203	448.38	4.74	7.96	35.29
311	2024-04-07 06:00:00	653.39	675.6	507.27	526.95	49.06	686.94	7.03	988.45	0	0	0.45	0.87	0.1	0	0.02	0.160192	449.56	4.81	7.96	36.72
312	2024-04-07 06:15:00	647.74	676.2	482.19	487.9	50.88	658.74	6.29	989.06	0	0.01	0.42	0.87	0.11	0	0.02	0.160196	452.15	4.86	8.03	38.91
313	2024-04-07 06:30:00	619.9	649.2	462.24	476.35	52.82	628.27	5.56	989.67	0	0.01	0.4	0.87	0.11	0	0.02	0.160199	454.75	4.92	8.11	41.11
